_id,ltable_vin,rtable_vin,price_price_exm,price_price_anm,price_price_lev_dist,price_price_lev_sim,maker_maker_lev_dist,maker_maker_lev_sim,maker_maker_jar,maker_maker_jwn,maker_maker_exm,maker_maker_jac_qgm_3_qgm_3,miles_miles_exm,miles_miles_anm,miles_miles_lev_dist,miles_miles_lev_sim,exterior_color_exterior_color_jac_qgm_3_qgm_3,exterior_color_exterior_color_cos_dlm_dc0_dlm_dc0,exterior_color_exterior_color_jac_dlm_dc0_dlm_dc0,exterior_color_exterior_color_mel,exterior_color_exterior_color_lev_dist,exterior_color_exterior_color_lev_sim,exterior_color_exterior_color_nmw,exterior_color_exterior_color_sw,label,predicted,proba
86139,WBA3B3G51FNR86268,WBA3B5C5XFP654027,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9332329533232954,4.0,0.4285714285714286,0.037037037037037035,0.0,0.0,0.5555555820465088,10.0,0.16666666666666663,0.0,3.0,0,1,0.6
72203,WBA3B3C57FJ984747,WBA3B3C57FJ984747,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1,1,1.0
36386,WAUCFAFR2EA071139,WAUDFAFC4EN024803,0.0,0.9831965110312981,4.0,0.4285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9947864610065101,4.0,0.4285714285714286,0.0,0.0,0.0,0.4722222089767456,13.0,0.1333333333333333,-3.0,2.0,0,0,0.0
36710,2T2HK31U58C063673,2T2HK31U58C063673,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1,1,1.0
79544,WAUGFAFC9FN027405,WAUGFAFC9FN027405,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1,1,1.0
47019,WBA3B9G51FNR93417,WBA3B9G51FNR93417,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1,1,1.0
22842,WDDZF4KB9HA023218,WDDZF4KB5HA229121,0.0,0.993092174646699,2.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8919508326724821,4.0,0.33333333333333337,0.0,0.0,0.0,0.49696969985961914,20.0,0.09090909090909094,-15.0,2.0,0,0,0.0
81179,WAULFAFH3DN003561,WAULFAFH3DN003561,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5102040816326531,0.20412414523193154,0.1111111111111111,0.9029622673988342,5.0,0.8611111111111112,29.0,29.0,1,1,1.0
41140,55SWF4KB7HU215112,WDDZF4KB0HA146485,0.5254237288135594,0.9881768947216071,1.4322033898305084,0.7953995157384989,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7971890831835267,4.0,0.33333333333333337,0.18181818181818182,0.0,0.0,0.7066666483879089,3.0,0.4,1.0,2.0,0,0,0.0
38053,WDDHF8JB4FB086738,WDDHF8JB4FB086738,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1,1,1.0
37252,JT8BF12G3T0168371,JT8BF12G3T0168371,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,1,1,1.0
76084,2T2BK1BA4FC290414,2T2BK1BA1FC295246,0.0,0.9859154929577465,2.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9682174113311838,3.0,0.5714285714285714,0.0,0.0,0.0,0.4747474789619446,10.0,0.09090909090909094,-7.0,1.0,0,0,0.0
29685,WA1LMAFE7DD010916,WA1LMAFE7DD010916,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,22.0,1,1,1.0
75399,WA1JCCFS6JR021870,WA1BNAFY6J2021089,0.5254237288135594,0.9881768947216071,1.4322033898305084,0.7953995157384989,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.5,0.04,0.0,0.0,0.6276604533195496,17.0,0.31999999999999995,4.0,9.0,0,0,0.0
15827,WA1LFAFP1FA081884,WAUBFGFF6F1065219,0.5254237288135594,0.9881768947216071,1.4322033898305084,0.7953995157384989,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9666333333333333,5.0,0.2857142857142857,0.0,0.0,0.0,0.3722222149372101,12.0,0.19999999999999996,0.0,2.0,0,0,0.0
38861,WAUDG74F56N053886,WAUDG74F56N053886,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.44680522299849934,0.4728400945716903,0.43319743422483153,0.6816536324889693,8.157534246575343,0.5421957034533196,2.6986301369863015,7.801369863013699,1,1,1.0
76426,55SWF4KB7FU026232,55SWF4KB4FU004060,0.0,0.9982927553444181,3.0,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9434688918435652,4.0,0.4285714285714286,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0,0,0.0
87728,2T2BZMCA0HC089608,2T2BZMCA5HC086459,0.0,0.9893617021276596,2.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7560489231587344,4.0,0.33333333333333337,0.0,0.0,0.0,0.0,18.0,0.052631578947368474,-13.0,1.0,0,0,0.0
13919,WBY1Z4C53EV276304,WBY1Z4C52EV274849,0.0,0.9907351022183558,3.0,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9698107584562659,3.0,0.5714285714285714,0.41509433962264153,0.33806170189140655,0.2,0.8875377178192139,14.0,0.6585365853658536,16.0,25.0,0,0,0.0
60574,WAUENAF49JA019906,WAUENAF43JA029332,0.0,0.9758381585531489,3.0,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9122146977677452,2.0,0.6666666666666667,0.5862068965517241,0.33333333333333337,0.2,0.961904764175415,2.0,0.9047619047619048,19.0,19.0,0,0,0.0
63915,WA1BNAFY5J2100978,WA1BNAFY9J2080668,0.5254237288135594,0.9881768947216071,1.4322033898305084,0.7953995157384989,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.5174603462219238,18.0,0.1428571428571429,-8.0,2.0,0,0,0.0
26906,2T2BK1BA9FC268473,2T2BK1BA9FC268473,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9943076923076923,4.0,0.4285714285714286,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1,1,1.0
